data/trumpTweetSentimentSince2014.json,Libertarian,Green,Liberal,Conservative,date,time,source,dateTime
0.8047700524,0.0902629048,0.5506064892,0.2010119706,0.15811870990000002,03-26-2018,03:26:43,Twitter for iPhone,03-26-2018 03:26:43
0.3797439039,0.1812866032,0.45254775880000003,0.1942985207,0.1718671769,03-25-2018,13:45:44,Twitter for iPhone,03-25-2018 13:45:44
0.9564116001,0.1426819712,0.5693445802,0.17103670540000002,0.1169366911,03-25-2018,13:08:27,Twitter for iPhone,03-25-2018 13:08:27
0.9280920029,0.6349532008000001,0.1255695969,0.09639219190000001,0.1430849582,03-25-2018,11:49:16,Twitter for iPhone,03-25-2018 11:49:16
0.8009756207000001,0.416613251,0.1001193002,0.3288648725,0.1544025242,03-25-2018,11:40:41,Twitter for iPhone,03-25-2018 11:40:41
0.35609918830000004,0.3978440166,0.1624750346,0.1966349781,0.2430459559,03-25-2018,10:42:20,Twitter for iPhone,03-25-2018 10:42:20
0.9343521595000001,0.45900404450000004,0.15916845200000002,0.30799499150000004,0.0738325343,03-25-2018,10:33:25,Twitter for iPhone,03-25-2018 10:33:25
0.9808573127,0.3246614337,0.1665474921,0.1748540252,0.3339371383,03-25-2018,10:10:14,Twitter for iPhone,03-25-2018 10:10:14
0.5353358388,0.2315650433,0.0593620539,0.107594043,0.6014788747,03-24-2018,16:40:11,Twitter for iPhone,03-24-2018 16:40:11
0.6747044325,0.8055943251000001,0.0626158267,0.046006552900000004,0.0857832208,03-23-2018,23:01:10,Twitter for iPhone,03-23-2018 23:01:10
0.0730767548,0.8583711386,0.0088207601,0.028255978600000002,0.10455214980000001,03-23-2018,20:50:30,Twitter for iPhone,03-23-2018 20:50:30
0.498178184,0.1795306951,0.4431309402,0.20551909510000002,0.1718192399,03-23-2018,16:32:58,Twitter for iPhone,03-23-2018 16:32:58
0.27038133140000004,0.21944208440000001,0.28933790330000003,0.2341531366,0.2570668459,03-23-2018,12:55:15,Twitter for iPhone,03-23-2018 12:55:15
0.2228607088,0.2164047658,0.33813849090000003,0.2125692815,0.23288744690000002,03-23-2018,12:26:37,Twitter for iPhone,03-23-2018 12:26:37
0.0107618729,0.3504563868,0.1430134177,0.1540581435,0.3524720371,03-23-2018,10:07:18,Twitter for iPhone,03-23-2018 10:07:18
0.9854528904000001,0.45620131490000004,0.15411686900000002,0.2094930261,0.1801887453,03-22-2018,22:26:41,Twitter for iPhone,03-22-2018 22:26:41
0.7748787999000001,0.1240004227,0.5306206942,0.1835692227,0.161809653,03-22-2018,20:11:30,Twitter for iPhone,03-22-2018 20:11:30
0.6474160552,0.6328880787000001,0.0265912302,0.0776256323,0.2628951371,03-22-2018,18:40:54,Media Studio,03-22-2018 18:40:54
0.4680204391,0.1942721456,0.4309126735,0.1862276793,0.18858747180000002,03-22-2018,17:12:52,Twitter for iPhone,03-22-2018 17:12:52
0.39646741750000003,0.22782595460000002,0.0846659392,0.3859262764,0.3015818596,03-22-2018,10:40:37,Twitter for iPhone,03-22-2018 10:40:37
0.1636836231,0.36996704340000003,0.1146737188,0.2677761614,0.2475830913,03-22-2018,10:19:57,Twitter for iPhone,03-22-2018 10:19:57
0.200109899,0.3126963079,0.1732921302,0.3046732247,0.2093383819,03-22-2018,03:04:47,Twitter for iPhone,03-22-2018 03:04:47
0.28910368680000004,0.5528799891,0.09955877070000001,0.2480691969,0.09949209540000001,03-22-2018,03:00:36,Twitter for iPhone,03-22-2018 03:00:36
0.6327553988,0.0471750014,0.8647572994,0.040582653100000005,0.0474849865,03-21-2018,19:05:40,Twitter for iPhone,03-21-2018 19:05:40
0.8358815312000001,0.20065879820000002,0.0489196032,0.33534136410000004,0.41508024930000004,03-21-2018,18:56:14,Twitter for iPhone,03-21-2018 18:56:14
0.2229911387,0.5303684473,0.1287816316,0.1541158557,0.18673411010000002,03-21-2018,11:29:03,Twitter for iPhone,03-21-2018 11:29:03
0.1343699843,0.5781448483,0.055977471200000004,0.2486230582,0.1172545999,03-21-2018,11:11:17,Twitter for iPhone,03-21-2018 11:11:17
0.22882595660000002,0.3264193237,0.29398036,0.19465494160000002,0.1849454492,03-21-2018,11:03:22,Twitter for iPhone,03-21-2018 11:03:22
0.4625914097,0.12838432190000001,0.047242607900000004,0.19286637010000002,0.6315066814,03-21-2018,10:52:27,Twitter for iPhone,03-21-2018 10:52:27
0.8673318624,0.4444769919,0.12606225910000002,0.2635558844,0.1659048498,03-21-2018,10:28:16,Twitter for iPhone,03-21-2018 10:28:16
0.9718298316,0.13257966940000002,0.6631441116,0.1145055145,0.0897707865,03-20-2018,15:36:23,Twitter for iPhone,03-20-2018 15:36:23
0.7358821630000001,0.2182869613,0.4143132269,0.2119975537,0.1554023176,03-20-2018,00:28:45,Twitter for iPhone,03-20-2018 00:28:45
0.8832400441,0.2093054801,0.3066326082,0.2952995002,0.1887623668,03-19-2018,22:38:15,Twitter for iPhone,03-19-2018 22:38:15
0.2358222902,0.18391357360000002,0.4114412665,0.28049984570000003,0.1241453066,03-19-2018,13:07:50,Twitter for iPhone,03-19-2018 13:07:50
0.9286226630000001,0.2102692723,0.3392342627,0.1740068048,0.2764896452,03-19-2018,12:16:40,Twitter for iPhone,03-19-2018 12:16:40
0.0829309151,0.22341634330000001,0.3154020905,0.246274069,0.2149075568,03-18-2018,12:35:42,Twitter for iPhone,03-18-2018 12:35:42
0.0504303612,0.48565346000000004,0.0836364031,0.1355983168,0.2951117754,03-18-2018,12:22:11,Twitter for iPhone,03-18-2018 12:22:11
0.1368726939,0.4369159043,0.0932889357,0.1337240785,0.3360711038,03-18-2018,12:02:31,Twitter for iPhone,03-18-2018 12:02:31
0.0026177047,0.4729438722,0.15978626910000002,0.1830075234,0.18426239490000001,03-18-2018,00:12:48,Twitter for iPhone,03-18-2018 00:12:48
0.10572227840000001,0.1865455359,0.1760431975,0.3657408059,0.2716704011,03-17-2018,17:34:21,Twitter for iPhone,03-17-2018 17:34:21
0.3155972064,0.3672156632,0.18381196260000002,0.2205620557,0.2284104526,03-17-2018,17:11:50,Twitter for iPhone,03-17-2018 17:11:50
0.7781285644,0.1910622865,0.4287208021,0.1863703877,0.1938465536,03-17-2018,15:00:54,Twitter for iPhone,03-17-2018 15:00:54
0.9225405455000001,0.1294170916,0.20093873140000001,0.44761085510000004,0.2220332921,03-17-2018,04:08:02,Twitter for iPhone,03-17-2018 04:08:02
0.5469939113,0.1879821867,0.4477073848,0.1836304516,0.1806799918,03-16-2018,17:42:07,Twitter for iPhone,03-16-2018 17:42:07
0.6458396912000001,0.1591966897,0.2584417462,0.41006276010000003,0.1722987592,03-16-2018,16:27:06,Twitter for iPhone,03-16-2018 16:27:06
0.9115369916,0.23097793760000002,0.0791141838,0.2293107063,0.46059718730000004,03-16-2018,14:40:53,Twitter for iPhone,03-16-2018 14:40:53
0.6062529683,0.1816268116,0.45978474620000004,0.1827910393,0.1757974327,03-16-2018,01:49:47,Twitter for iPhone,03-16-2018 01:49:47
0.9714856744,0.1434011459,0.45540267230000003,0.2627682984,0.1384279728,03-15-2018,23:10:56,Twitter for iPhone,03-15-2018 23:10:56
0.8198599815000001,0.1642786413,0.4715921581,0.1624997705,0.2016293555,03-15-2018,17:47:50,Twitter for iPhone,03-15-2018 17:47:50
0.44554817680000003,0.0793391019,0.5914543867000001,0.2605375648,0.0686689466,03-15-2018,17:47:34,Twitter for iPhone,03-15-2018 17:47:34
0.5977062583,0.2007108927,0.3045709431,0.3438769877,0.1508411765,03-15-2018,13:29:25,Twitter for iPhone,03-15-2018 13:29:25
0.9792891741,0.5993606448000001,0.0361613147,0.2921288908,0.0723491088,03-15-2018,11:11:39,Twitter for iPhone,03-15-2018 11:11:39
0.7042503357000001,0.1641244739,0.43440997600000003,0.2244132161,0.177052334,03-15-2018,04:31:47,Twitter for iPhone,03-15-2018 04:31:47
0.7722411156000001,0.3776103556,0.15946502980000002,0.2402900457,0.22263456880000002,03-14-2018,23:49:09,Twitter for iPhone,03-14-2018 23:49:09
0.9725457430000001,0.174555555,0.48086869720000003,0.17578531800000002,0.16879039999999998,03-14-2018,22:36:12,Twitter for iPhone,03-14-2018 22:36:12
0.7515291572,0.4794328511,0.07083132860000001,0.2019043416,0.2478314191,03-14-2018,21:25:58,Twitter for iPhone,03-14-2018 21:25:58
0.7808326483,0.1777497381,0.4308973551,0.23319634800000003,0.1581565291,03-14-2018,21:20:42,Twitter for iPhone,03-14-2018 21:20:42
0.6616022587,0.24951900540000002,0.236850217,0.36975649,0.1438743174,03-14-2018,14:37:36,Twitter for iPhone,03-14-2018 14:37:36
0.9858122468,0.1703540683,0.5224905014,0.1841653734,0.12299004200000001,03-14-2018,13:54:50,Twitter for iPhone,03-14-2018 13:54:50
0.8712420464,0.2898096144,0.2950109541,0.2086947262,0.206484735,03-14-2018,13:12:09,Twitter for iPhone,03-14-2018 13:12:09
0.38340166210000004,0.2119938284,0.3708440363,0.3311208785,0.0860411972,03-14-2018,13:02:11,Twitter for iPhone,03-14-2018 13:02:11
0.8897376060000001,0.1447236985,0.3539570868,0.13156311210000002,0.3697561026,03-14-2018,00:34:44,Twitter for iPhone,03-14-2018 00:34:44
0.952442348,0.0832807124,0.6962954402,0.1256341785,0.0947896391,03-14-2018,00:25:59,Twitter for iPhone,03-14-2018 00:25:59
0.9549329877,0.0832807124,0.6962954402,0.1256341785,0.0947896391,03-13-2018,23:55:27,Twitter for iPhone,03-13-2018 23:55:27
0.7355064154000001,0.3407727182,0.4336167872,0.0642312393,0.16137927770000002,03-13-2018,22:23:26,Twitter for iPhone,03-13-2018 22:23:26
0.43073809150000003,0.099337481,0.0511909947,0.0060539786,0.8434175253,03-13-2018,15:27:18,Twitter for iPhone,03-13-2018 15:27:18
0.6674500704,0.38090431690000004,0.0023835157,0.0580783226,0.5586339235000001,03-13-2018,15:24:23,Twitter for iPhone,03-13-2018 15:24:23
0.4681778848,0.18567824360000001,0.4846816957,0.1676996797,0.1619403809,03-13-2018,14:37:15,Twitter for iPhone,03-13-2018 14:37:15
0.9921624064000001,0.1913239062,0.3388352394,0.2587549984,0.21108582620000002,03-13-2018,12:44:33,Twitter for iPhone,03-13-2018 12:44:33
0.9800861478,0.2622000575,0.2239339799,0.3342519999,0.17961402240000002,03-13-2018,12:28:03,Twitter for iPhone,03-13-2018 12:28:03
0.22323195640000001,0.2028866261,0.3630432487,0.2166966796,0.2173734605,03-13-2018,00:49:27,Twitter for iPhone,03-13-2018 00:49:27
0.8915729523,0.1183702722,0.48002299670000004,0.1897503287,0.2118564248,03-12-2018,21:13:12,Twitter for iPhone,03-12-2018 21:13:12
0.2561920583,0.3339206576,0.242926985,0.1943258643,0.2288264483,03-12-2018,14:43:36,Twitter for iPhone,03-12-2018 14:43:36
0.31046372650000004,0.8172337413,0.0062565696,0.026609635000000003,0.1499000043,03-12-2018,14:12:11,Twitter for iPhone,03-12-2018 14:12:11
0.30704468490000003,0.30934914950000003,0.1695011407,0.3411050141,0.1800447255,03-12-2018,13:22:38,Twitter for iPhone,03-12-2018 13:22:38
0.9822565317,0.5136569142,0.0407845192,0.0957290456,0.34982949500000005,03-12-2018,13:15:57,Twitter for iPhone,03-12-2018 13:15:57
0.3556626439,0.11081936960000001,0.7050977349,0.09058061240000001,0.0935023203,03-12-2018,12:20:03,Twitter for iPhone,03-12-2018 12:20:03
0.10515755410000001,0.2481276989,0.0424696095,0.1401103437,0.5692922473,03-11-2018,15:16:22,Twitter for iPhone,03-11-2018 15:16:22
0.9343348145,0.23880448940000001,0.414588958,0.1721939892,0.1744126081,03-11-2018,14:49:29,Twitter for iPhone,03-11-2018 14:49:29
0.4694829285,0.21792757510000002,0.4515731931,0.16176229720000002,0.1687369198,03-11-2018,14:02:23,Twitter for iPhone,03-11-2018 14:02:23
0.007233972700000001,0.20541408660000002,0.2309409976,0.3590862453,0.2045586854,03-11-2018,13:50:47,Twitter for iPhone,03-11-2018 13:50:47
0.6243212819,0.36863631010000003,0.2419755906,0.19193208220000002,0.19745601710000002,03-11-2018,13:41:04,Twitter for iPhone,03-11-2018 13:41:04
0.9753287435,0.1622393429,0.5002495646,0.188191399,0.14931976800000002,03-11-2018,01:37:31,Twitter for iPhone,03-11-2018 01:37:31
0.9053381681,0.1688451618,0.4556411207,0.2046561986,0.1708574891,03-10-2018,23:56:47,Twitter for iPhone,03-10-2018 23:56:47
0.2741799951,0.6661079526,0.1028050929,0.08024241780000001,0.1508444846,03-10-2018,21:29:37,Twitter for iPhone,03-10-2018 21:29:37
0.3002305031,0.5327314138,0.09963275490000001,0.061270166200000004,0.306365639,03-10-2018,20:02:02,Twitter for iPhone,03-10-2018 20:02:02
0.2696982324,0.1921951175,0.3303157687,0.2398215383,0.23766759040000002,03-10-2018,18:38:17,Twitter for iPhone,03-10-2018 18:38:17
0.9658269882,0.4682274759,0.061938256000000004,0.1924423724,0.2773917913,03-10-2018,18:22:10,Twitter for iPhone,03-10-2018 18:22:10
0.7164013386,0.1471920311,0.6249420047,0.17125079040000002,0.056615162600000005,03-10-2018,17:23:16,Twitter for iPhone,03-10-2018 17:23:16
0.9765353799000001,0.19990792870000001,0.4278359711,0.24268947540000002,0.1295666993,03-10-2018,16:15:19,Twitter for iPhone,03-10-2018 16:15:19
0.9755090475,0.1599736065,0.2629884481,0.2932314575,0.2838065624,03-10-2018,15:52:04,Twitter for iPhone,03-10-2018 15:52:04
0.9798831344000001,0.19990792870000001,0.4278359711,0.24268947540000002,0.1295666993,03-10-2018,15:22:14,Twitter for iPhone,03-10-2018 15:22:14
0.9113060832000001,0.104734771,0.2903771698,0.3900998831,0.2147881985,03-10-2018,13:38:51,Twitter for iPhone,03-10-2018 13:38:51
0.8824095726000001,0.1523299962,0.6147934198,0.124391526,0.108485043,03-10-2018,00:42:49,Twitter for iPhone,03-10-2018 00:42:49
0.9817730784,0.2831850648,0.1909296215,0.3561418653,0.1697435081,03-09-2018,22:48:52,Twitter for iPhone,03-09-2018 22:48:52
0.9554008842,0.1088069677,0.41613122820000004,0.3527124822,0.1223492622,03-09-2018,20:40:53,Twitter for iPhone,03-09-2018 20:40:53
0.9741622806,0.1697584987,0.45070990920000004,0.23129139840000001,0.14824022350000002,03-09-2018,20:35:10,Twitter for iPhone,03-09-2018 20:35:10
0.6409592628,0.1848088205,0.4467412233,0.1864487976,0.1820011735,03-09-2018,16:47:37,Twitter for iPhone,03-09-2018 16:47:37
0.9135966301,0.38736179470000004,0.0925724357,0.2671516538,0.2529141605,03-09-2018,01:08:14,Twitter for iPhone,03-09-2018 01:08:14
0.6839001179,0.16108238700000002,0.519783318,0.1653140336,0.1538202167,03-08-2018,22:17:04,Twitter for iPhone,03-08-2018 22:17:04
0.7364689708000001,0.16108238700000002,0.519783318,0.1653140336,0.1538202167,03-08-2018,22:16:36,Twitter for iPhone,03-08-2018 22:16:36
0.9638581872,0.2121567577,0.3768816292,0.19408725200000002,0.21687436100000002,03-08-2018,18:58:46,Twitter for iPhone,03-08-2018 18:58:46
0.87308079,0.1836935133,0.4441691935,0.1877816916,0.1843556166,03-08-2018,18:20:06,Twitter for iPhone,03-08-2018 18:20:06
0.9881458879,0.43534767630000004,0.1598389894,0.1673660129,0.2374473065,03-08-2018,12:38:32,Twitter for iPhone,03-08-2018 12:38:32
0.8619323969,0.2521926463,0.36770620940000004,0.1713410616,0.2087601721,03-07-2018,15:38:49,Twitter for iPhone,03-07-2018 15:38:49
0.9099842906000001,0.1760711819,0.4810357988,0.22473865750000002,0.11815436180000001,03-07-2018,15:10:48,Twitter for iPhone,03-07-2018 15:10:48
0.9194905162,0.1966807693,0.3939769268,0.2441678494,0.1651744246,03-07-2018,11:40:29,Twitter for iPhone,03-07-2018 11:40:29
0.8949158788,0.2363091558,0.2266379893,0.23632584510000001,0.3007270396,03-07-2018,11:24:42,Twitter for iPhone,03-07-2018 11:24:42
0.9650859833000001,0.1537946016,0.5203478336,0.1681937724,0.1576637328,03-07-2018,10:44:26,Twitter for iPhone,03-07-2018 10:44:26
0.7967434525,0.1980182678,0.3547980189,0.2403178215,0.2068659365,03-07-2018,00:49:30,Twitter for iPhone,03-07-2018 00:49:30
0.5861880779,0.18120139840000002,0.5269851089,0.18024469910000002,0.1115687937,03-06-2018,14:11:54,Twitter for iPhone,03-06-2018 14:11:54
0.0957909748,0.2319740057,0.3710057735,0.1738841385,0.2231361717,03-06-2018,13:46:57,Twitter for iPhone,03-06-2018 13:46:57
0.132313773,0.246472612,0.3243027329,0.2067971379,0.2224275172,03-06-2018,13:25:15,Twitter for iPhone,03-06-2018 13:25:15
0.3004506528,0.1854910105,0.4749845266,0.1697799861,0.1697443873,03-06-2018,13:07:08,Twitter for iPhone,03-06-2018 13:07:08
0.6506066322,0.1891298592,0.5910021663,0.1188041717,0.1010637581,03-06-2018,13:05:34,Twitter for iPhone,03-06-2018 13:05:34
0.5710306764,0.2569968998,0.2755132616,0.2597452998,0.2077444941,03-06-2018,13:02:59,Twitter for iPhone,03-06-2018 13:02:59
0.6655470133,0.2210735232,0.40164458750000004,0.21651455760000002,0.1607673764,03-06-2018,13:00:58,Twitter for iPhone,03-06-2018 13:00:58
0.4185786247,0.3177863061,0.3150931001,0.25315567850000004,0.113964878,03-06-2018,12:55:35,Twitter for iPhone,03-06-2018 12:55:35
0.3869723678,0.24234719570000002,0.3620721698,0.2355823964,0.1599983275,03-05-2018,20:37:51,Twitter for iPhone,03-05-2018 20:37:51
0.41726017,0.2841672599,0.3926427066,0.23645383120000002,0.0867361799,03-05-2018,13:22:29,Twitter for iPhone,03-05-2018 13:22:29
0.8845444322,0.25517967340000003,0.3699242473,0.17984272540000001,0.19505333900000002,03-05-2018,12:57:12,Twitter for iPhone,03-05-2018 12:57:12
0.0793871805,0.4983250797,0.32614600660000004,0.0909642279,0.0845646337,03-05-2018,11:53:48,Twitter for iPhone,03-05-2018 11:53:48
0.2264231294,0.27098268270000003,0.281045258,0.3284958303,0.1194762513,03-05-2018,11:47:56,Twitter for iPhone,03-05-2018 11:47:56
0.9649820924,0.2318371683,0.2088595033,0.2832575142,0.2760457993,03-05-2018,00:10:12,Twitter for iPhone,03-05-2018 00:10:12
0.9888036251000001,0.1927632242,0.40483787660000004,0.24812977020000002,0.1542691886,03-04-2018,17:42:03,Twitter for iPhone,03-04-2018 17:42:03
0.5490731001,0.176449731,0.6978774071,0.0691370443,0.0565358289,03-03-2018,17:53:50,Twitter for iPhone,03-03-2018 17:53:50
0.6724141836,0.2740742862,0.1410497129,0.2053531855,0.3795228601,03-03-2018,17:43:26,Twitter for iPhone,03-03-2018 17:43:26
0.4769211709,0.195322603,0.4306840897,0.1969327033,0.1770605743,03-03-2018,17:33:53,Twitter for iPhone,03-03-2018 17:33:53
0.9054267406000001,0.1737650633,0.47982162240000004,0.177358374,0.1690550596,03-03-2018,14:15:00,Twitter for iPhone,03-03-2018 14:15:00
0.9295684695,0.2028077096,0.3900683522,0.2118620276,0.1952619106,03-02-2018,20:31:22,Twitter for iPhone,03-02-2018 20:31:22
0.7624807954,0.1737650633,0.47982162240000004,0.177358374,0.1690550596,03-02-2018,19:48:19,Twitter for iPhone,03-02-2018 19:48:19
0.35177737470000003,0.2484544814,0.47032365200000004,0.1713134646,0.1099083722,03-02-2018,13:57:22,Twitter for iPhone,03-02-2018 13:57:22
0.9229053855,0.1916936487,0.4469356239,0.2491404861,0.11223027860000001,03-02-2018,13:01:58,Twitter for iPhone,03-02-2018 13:01:58
0.9705712795,0.1706003547,0.49337878820000003,0.18346957860000002,0.15255115930000002,03-02-2018,11:18:28,Twitter for iPhone,03-02-2018 11:18:28
0.0076138279,0.2614823878,0.2410413921,0.2819792926,0.21549682320000002,03-02-2018,11:07:40,Twitter for iPhone,03-02-2018 11:07:40
0.94075948,0.6593984365000001,0.0755528286,0.1695959568,0.0954528376,03-02-2018,10:50:34,Twitter for iPhone,03-02-2018 10:50:34
0.0065489309,0.2548567057,0.17084173860000001,0.3765121996,0.1977893859,03-02-2018,10:42:42,Twitter for iPhone,03-02-2018 10:42:42
0.9807289243,0.17452044790000001,0.4440997839,0.1990038007,0.1823759228,03-02-2018,03:04:51,Twitter for iPhone,03-02-2018 03:04:51
0.9451157451000001,0.1926685572,0.4886302054,0.17723725740000001,0.1414639801,03-02-2018,02:59:37,Twitter for iPhone,03-02-2018 02:59:37
0.4800392389,0.205396235,0.43771132830000004,0.1771103889,0.17978204790000002,03-02-2018,02:58:35,Twitter for iPhone,03-02-2018 02:58:35
